"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6877.62134826884","7273.63667730944","8129.04428822627","8209.29037754708","8630.58892418057","9099.03430064495","9882.72571803915","10768.804525503","11735.1401681215","12812.41551087","13953.1361523366","14797.1038365267","16141.2357287614","18742.6419219735","20673.7458449273","23536.0268722394","27393.3505461307","29354.5290108253","30807.284851992","29601.6194466575","30778.3127370297","31077.796969852","31883.2297483766","31746.2052441651","32026.5300957073","29825.4628753017","28231.6820670092","28484.2557157494","28673.2413951653","29315.8054064667","26731.3556410029","30482.1201798631","32978.8585763159","34623.3691500959","36328.5130065685","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3779.68467395707","3975.39801598137","4292.1528834068","4401.1996005297","4555.48683891088","4686.17039756849","5039.71098016721","5332.77991050535","5579.3872567308","5929.90090218076","6278.98680881057","6593.38196542465","6715.11078442505","7098.4235616264","7671.84535965305","8116.9548993789","8728.65712549855","9479.35063936328","9975.02232125899","10237.08899945","10555.0887033221","10435.9956675373","10614.531301194","10671.569727457","10946.8935757638","10782.5438382441","10993.6638464522","11288.7800135085","11841.4061980603","12494.7905733455","11918.066205483","12444.3264026887","13618.5389918651","14040.5961148142","14521.0080937638","",
"Turkiye","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8207.98833508191","8417.91970645407","8968.66987670575","9751.25450923278","9252.97652375252","9962.11145158939","10624.481898266","11513.7286845538","8762.74865987963","8470.46812817135","9325.80817565573","9014.05844261591","9154.45153457514","9474.02925535051","10759.3363431927","11803.3604424476","13555.3359748623","14951.141675678","16141.6888074925","15559.7425332501","17466.2641738935","19717.2438317111","20739.2725488506","22475.2909778388","24192.537613837","25890.0548901058","26730.7599731835","28353.5406410966","28640.3401839802","29016.4555653445","29209.3308866883","32105.5474400506","39564.1103267333","42786.2004948664","45639.0192735944","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1675.79503770339","1768.85837312869","1836.98880679192","1938.95775398652","2164.79193111933","2083.05739166287","1981.50259169479","2203.62515093441","2559.92854339132","2543.44319571215","2597.25208316056","2595.91651072877","2915.30037644437","2770.10016154552","2764.91389633307","2727.66493096898","2787.10956568152","3034.34916256495","3291.09772372222","3081.93890586604","2945.12892457303","3175.92841210274","3170.40106063439","3277.2133431185","3418.8526428885","3775.7556591637","4030.86241535456","4226.71874686288","4431.73186603207","5209.70002131965","5122.19827984698","5352.97862537897","5661.14384766376","6151.01047041608","","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","925.357360839844","952.097473144531","955.3916015625","959.321350097656","957.721008300781","981.404174804688","1025.87158203125","1058.78796386719","1081.615234375","1119.95593261719","1163.64367675781","1228.52233886719","1302.05554199219","1379.45776367188","1482.162109375","1598.03747558594","1706.54846191406","1820.00134277344","1908.37353515625","1972.16784667969","2069.40185546875","2211.466796875","2083.48486328125","2176.21655273438","2221.1796875","2317.27978515625","2434.69995117188","2472.4931640625","2727.88012695313","2981.87451171875","3290.60986328125","3493.0830078125","3799.8623046875","4018.5166015625","4220.79638671875","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665.877554591671","703.177573275327","718.876631284048","770.127662001229","809.319481696294","896.672380939996","969.380449356499","1006.77500926624","1036.73431787156","1099.86476367009","1124.20958232447","1172.6831745569","1254.98203506699","1320.23991630988","1405.24288438896","1496.50947836066","1659.72529096776","1794.53518881483","1930.70869517816","2014.60879442098","2091.55963145331","2267.72270357093","2031.94669538814","2044.88182485845","2134.00916281741","2189.96485919003","2165.29759404413","2157.95747503369","2312.05752813495","2441.37445233821","2532.21950102069","2684.92035939744","2919.17775407108","3097.63702430619","3273.2671741364","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7590.544921875","7148.48291015625","6568.3330078125","5766.296875","4564.64453125","4124.29541015625","3812.24560546875","3794.17846679688","3794.33911132813","3871.32641601563","4228.1162109375","4746.85791015625","5122.84130859375","5764.01123046875","6663.46728515625","7142.10693359375","7971.1962890625","8900.4443359375","9323.72265625","7994.61572265625","8453.2998046875","9126.6083984375","9552.314453125","10903.8251953125","10493.7451171875","9921.833984375","10864.6572265625","11536.0810546875","12554.8486328125","14217.486328125","15541.02734375","17846.408203125","14770.0712890625","17665.34375","18550.462890625","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3197.00349885575","3380.51158367975","3549.03066486355","3739.13960782163","3933.24962376663","4144.49089015144","4420.42998039152","4697.17036380103","4711.41780588598","4877.78422789825","5244.33630398747","5499.24357712629","5801.76590853248","6194.17043480126","6805.7336887079","7459.29488378377","8291.6103240604","9228.01929689861","9935.59428407007","10263.0156421721","11167.4459107471","12082.5633816607","12786.4945804992","13434.1523268936","13916.6190306733","14046.4587860548","14572.3247131188","15333.3255911177","16311.8536781334","17204.3883889733","17340.5472889026","19507.2116769218","21670.4488737213","23433.8813544293","24934.5551722501","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6683.05781079032","7112.4376510207","7808.12228090143","8162.35592929046","8897.17805950823","8905.61798676268","9524.08700354576","10460.9197100461","11002.1262084323","10938.3557822107","10929.3002607587","10719.3945690687","10030.1287840488","10303.2337504047","11103.1125898913","12295.700311589","13179.3881134044","14397.224966515","15694.235411976","16421.7696322847","17872.5369682924","19135.3636964186","19495.4223660846","20661.3793411187","21867.8112276315","22168.6114189676","22840.5507069805","23606.6278007958","24386.4948473952","25782.6890198871","25725.258216942","29431.8850087471","33000.918699951","34470.9322201143","36417.874162496","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181748","31459.1299691554","32853.6725949234","34515.3813073394","36329.9702595751","37133.6203973517","37997.7424300242","39490.3023903176","41724.6411982614","44123.3996470026","46301.9876485519","48050.227412195","48570.0594269601","47194.9500893872","48642.6312088213","50024.8812320773","51708.3940614082","53297.3862901595","55153.3940182967","56849.4697923159","57976.628204291","60047.7190728307","62875.6661382728","65227.9565911035","64401.5074354209","71307.4017277218","77860.9112908848","82304.6204272866","85809.9003846359","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2664.66487565785","2676.11010110152","2371.46757191982","2317.59835107992","2196.51110760559","2178.32748301497","2213.95263919712","2328.65799847332","2417.82621506529","2521.83951097527","2644.26354163536","2782.34871050012","2902.03983617689","3047.24856835492","3321.19654400978","3617.85486831461","3955.97682075928","4386.1293366958","4800.05914327553","5135.46444647583","5504.8563793137","5949.484123529","6168.13764755172","6412.7238692872","6609.76717277708","6799.57332842183","6919.29475621804","7818.01112977426","8128.75520303523","8544.08026729718","8451.72505108114","9247.64382703929","10292.5309427485","11106.9715934767","11878.5528706848","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3960.37679290999","4125.67491354115","4477.37198332759","4768.75336930764","4802.01428164884","5277.44386688237","5439.80998829488","5726.46457982692","6025.60122814873","6266.19508149861","6502.90023634218","6768.19370783579","7250.39274413097","7902.6273088372","8471.96246265832","8985.69686082526","9949.48938765633","10604.3480236579","10901.5648744568","10868.5350934105","10561.308030596","10773.6144742571","10988.5026140095","11624.8625142076","12135.5830510291","12378.842727428","13493.4773120997","13575.4319769513","14689.8500710886","15339.5560281064","15336.5987771764","16200.8994597845","18035.273292812","19819.869034679","21272.0800673662","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11627.9442509151","12880.3764371674","13652.2074112791","13702.0472642805","13369.7680990955","13889.8709841398","13824.4687092075","14655.1472138776","14567.6568561642","13623.1842673737","14174.4400214785","14713.666786878","13375.0548428985","12359.2921584807","14757.1084670299","16511.2592917269","18399.2533134456","20236.2995307261","21401.8429058296","20562.3667824659","20235.7105360063","21241.4350725543","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32113.4399904542","32618.9563705938","34609.1947981106","36942.8365046874","39447.4212008188","42153.5396586495","43465.2346944723","40846.5620058047","41607.5668567026","39006.0820134517","33878.983108434","32333.9108031447","32360.9003833552","32573.7166812174","33470.5904765526","33893.5501815475","36746.4868901838","40021.7775798024","41749.0800364553","46893.5496988741","49793.0324395716","","","",
"Viet Nam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1209.68644469775","1297.66060488636","1413.07495323177","1533.5557317551","1674.23712200714","1841.35026852777","2019.18249095772","2189.41027728134","2308.28163601792","2420.93500045669","2614.11840366563","2808.83181908363","3001.87038766922","3239.77125909915","3543.09915520461","3893.66509422594","4237.40088094732","4580.79431138427","4844.06704751546","5060.73212267196","5389.21956993674","5786.12348870721","6376.79765706172","6758.40433634749","7296.8794808738","7671.5819778084","8374.50684516118","9169.73192052855","10009.9714756006","11029.2732083963","11609.3177276423","12048.9019935536","13905.1536875216","15033.8768594355","16385.5065565458","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.60951641276","1736.65334942246","1777.47880505749","1788.68071647432","1945.78899406965","1960.63408671095","1997.88187072613","2086.69967842095","2090.83944219603","2083.92831221407","2206.10240356774","2124.95074884916","1995.32372274512","2070.35775556982","2157.44517059131","2287.00660433246","2495.85683636109","2573.40104367128","2701.28836081834","2730.28795991124","2733.45922588718","2815.68693384029","2834.1263087371","2832.00606140469","2890.13103819703","2965.84143257378","3029.80923948413","3145.92734989467","3232.94825800672","3314.66721352425","3117.64425292038","3135.83664945678","3452.60742693882","3567.81882030223","3605.60736691735","",
